tweet_id,bio_id,text
950528101221568512,B001302,Prayers for the @ChandlerPolice tonight - especially for this officer and his family. Thank you to all members of law enforcement who continually put their lives on the line to keep our communities safe. #AZ05 https://t.co/QY1kBjaExY
1311110535056949250,S001205,"Rooting for you, @JoeBiden! 

Here we go!"
1287781403011297282,G000585,"Today I voted to create a @smithsonian National Museum of the American Latino.

Our community's rich history &amp; contributions to this country deserve a special place to be shared &amp; appreciated by all. Today’s vote moves us one step closer! #LatinoMuseumNow

https://t.co/rew60WjbRE"
1375547486551617541,C001068,"The poor living conditions in some low-income housing units are deplorable. That’s why I’m teaming up with @SenRubioPress to hold landlords accountable and protect tenants from being taken advantage of and left to live in terrible conditions.
https://t.co/56Gr1PPkVQ"
1174344579618942976,A000375,"🚨 ALERT 🚨
@HouseDemocrats are playing politics with trade aid @POTUS committed to farmers during negotiations to achieve fair &amp; reciprocal trade w/ #China. This means the BILLIONS of $$ promised to #Texas farmers could be stalled, bringing economic harm to rural America..."
1010902432392589312,G000535,"On reuniting parents &amp; children who have been separated at border: “That has to be our first priority, George. I think we can all get together &amp; agree that these children should be reunited with their parents and moving forward, there should be no more separations.” #twill https://t.co/nkGdjgGSAQ"
964997914660687872,M001200,I began my morning at @MLWGS with students and teachers participating in the Walker Model Congress program. I enjoyed speaking with the group of enthusiastic and eager middle and high school students about Congress and their desire to serve their communities as public servants. https://t.co/8vcvgGStbJ
996740565680128000,N000188,"Thank you to the 43 #SouthJersey students who enlisted in the U.S. Armed Forces! At the 'Our Community Salutes' event, we recognized the sacrifices being made by these graduating seniors for our freedoms.

#ThankYouForYourService
Congressional Record: https://t.co/HWgbBDYK3G https://t.co/wzRQHcTy3G"
1109107254949744640,C001056,I made a promise that day to do whatever I could to make sure no other community had to experience such horror. #FixNICS works to strengthen the background check system to prevent people who shouldn’t have a firearm from falling through the cracks. https://t.co/5s1gq2LXEJ
938094716037533697,P000197,"Those who seek to reverse the remarkable progress we’ve made continue to seek justification for their flagrant, hateful discrimination."
933523389842710528,Q000023,"When you hear the President attack #DACA recipients, he's attacking #teachers, #healthcare providers, &amp; #students. We interact with #DREAMers everyday who make our communities stronger. #DefendDACA https://t.co/fqU9MevDc5"
1243499810864402432,C001117,"14/ So if you are a media outlet, a social media titan, a politician, anyone with influence over anyone else's life and daily choices: act like what you do today determines how many people will be alive in June.  Because those are the stakes.  /fin"
1085707234414395393,H001047,"It’s not just beer. Sadly, any form of ethanol, no matter how aged, flavored, mixed or served falls under the rule. Staff is mean. https://t.co/lLdMwT63Sh"
1344128434981765120,S001196,"Matt &amp; I share our deepest condolences &amp; prayers to the Letlow family for this irreplaceable loss. 

I am saddened that we will not be able to serve with @LukeLetlow. A loss for Louisiana &amp; the Nation - and a heartbreaking loss for his beautiful family. 

https://t.co/fRwQOahgR4"
1235337336491323393,B001284,"I am proud Congress was able to act quickly &amp; come together in a #bipartisan manner to provide an emergency funding bill to fight the #coronavirus that has been spreading throughout the world &amp; now in the US.

Read my full statement⬇️ https://t.co/wM4pDtWWpj"
954851775663824896,R000592,"What a year! The first year of President @realDonaldTrump's Administration has been full of successes for the forgotten men and women of this country.

https://t.co/QRhtXXJB3q"
900351966613610496,R000607,Have photos of #SWFL you want to share? Share your best photos here to be featured! https://t.co/BVwY5pEw6d
959935981964185601,M000133,"We cannot preach nuclear temperance from a barstool. My statement on @realDonaldTrump’s dangerous Nuclear Posture Review:

https://t.co/SC6LWx4gj0"
1014606860178153472,G000359,"A hero if there ever was one — from Florence, South Carolina — serving our nation in Iraq.  We honor their service this #FourthofJuly. 🇺🇸🎉🇺🇸 https://t.co/JaDR1dCcIi"
1144339136603725824,L000582,"@Hegemommy The Trump Administration making up another justification in the next few weeks would literally be the definition of a ""contrived"" explanation, which the Court struck down."
940389999039668229,K000380,Hi Michael. I'm also very concerned about how the #GOPTaxScam takes away your tax breaks for medical deductions while their plan keeps special interest loopholes for big corporations. That is not fair or right. https://t.co/CCvhY4q95O
1271476899877879808,A000369,"Congrats to Kailee Luschar of Carson HS for recently being named @Gatorade's NV Softball Player of the Year! Kailee is not only honored for outstanding athletic excellence but her achievements off the field. Way to go, Kailee and go @CarsonSenators! More: https://t.co/z3AYaSX4VS"
1040639232577085440,F000464,"NYS has the largest network of School-Based Health Centers in the country. These healthcare providers are critical sources of dental and mental health care services, among others, for students. SBHCs have an irreplaceable role in rural communities. 
https://t.co/TUyRLnX14Q"
1146149673717157890,H001038,Great see the kid from the neighborhood who worked on our campaign evolve into the strong state leader that is getting things done for neighborhoods across this community.  WNY is proud to have @Kennedy4Senate fighting for us in Albany. https://t.co/GYzG4hTiGz
1013039635793145857,D000624,Beautiful morning at #AnnArbor #FarmersMarket. I’ll be here until 9:30. https://t.co/v5GDsf28X6
1088516848906371077,C001118,"To keep up to date on my work for the Sixth District of Virginia, both at home and in Washington, D.C., including new press alerts and video updates, be sure to follow my new Congressional Twitter account @RepBenCline."
1171559979247009794,A000377,I had a great chat with @NDFarmersUnion to discuss legislation affecting agriculture and how we can strengthen the ag communities in our great state. A big step forward for farmers would be passing #USMCA. https://t.co/u0ZCdKcE89
1225137684089311232,B001292,"A remarkable speech on the Senate floor by Senator Mitt Romney, a former Republican nominee for President:

“What the president did was wrong. Grievously wrong.”

Senator Romney is right. And he will make the vote to convict Trump of abuse of power bipartisan.

A historic moment."
1040980376297058305,B001306,Huge thank you to the volunteers knocking on doors in Westerville this morning! Early voting starts in just 25 days! Sign up here to help: https://t.co/s7wzdYpnoB #OH12 https://t.co/dJ9TNA5pIG
1045293024492867584,L000576,"3 games left in the ⁦@MLB⁩ regular season but the ⁦@Cardinals⁩ #playoff hopes are fading. Turn on News 4 for a look at how they could still pull off a playoff spot. @#

(Via KMOV News) https://t.co/DUSDQ7kgu6"
1315050503018024961,K000391,Clark Can’t (or at least shouldn’t) https://t.co/LTI2AX8OSc
1303135852982394881,C001098,2/x “...has showed what it can look like when an administration gets serious about cleaning up long-neglected sites. Some of these activists are voting Republican for the first time in their lives. Some have seen their backyards and communities finally cleaned up...”
1051600852170002435,R000586,"I created a Bipartisan Working Group. We meet every week Congress is in session, because THAT is how you get things done in DC. Our problems are not Republican or Democrat, they are American problems &amp; coming from the business world I know how to work together to get things done."
1362529267381374979,L000569,"Today, the Missouri delegation sent a letter to the Federal Energy Regulatory Commission regarding the critical energy situation caused by weather events across the Midwest. Read the full letter HERE: https://t.co/F0Hx8gB2cP"
1074409981619900416,C001106,Amen to that https://t.co/R2GOcA0Gl3
1244755523393785858,S001165,Visit my website for updates on legislation related to Coronavirus: https://t.co/xqaYLkztJG
1268947242423115778,C001119,"Now more than ever, we need to find common sense solutions to gun violence in our country. I #WearOrange today to support those efforts. #MN02 https://t.co/E0cNvoTpJi"
